collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
233,"Long Feng, Grand Secretariat",{1}{B/G}{B/G},3.0,Legendary Creature — Human Advisor,uncommon,"B, G","B, G","Whenever another creature you control or a land you control is put into a graveyard from the battlefield, put a +1/+1 counter on target creature you control.",2,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/233/long-feng-grand-secretariat?utm_source=api
234,Messenger Hawk,{2}{U/B},3.0,Creature — Bird Scout,common,"B, U","B, U","Flying
When this creature enters, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
This creature gets +2/+0 as long as you've drawn two or more cards this turn.",1,2,,Flying,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/234/messenger-hawk?utm_source=api
235,"Ozai, the Phoenix King",{2}{B}{B}{R}{R},6.0,Legendary Creature — Human Noble,mythic,"B, R","B, R","Trample, firebending 4, haste
If you would lose unspent mana, that mana becomes red instead.
Ozai has flying and indestructible as long as you have six or more unspent mana.",7,7,,"Haste, Trample, Firebending",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/235/ozai-the-phoenix-king?utm_source=api
236,Platypus-Bear,{1}{G/U},2.0,Creature — Platypus Bear,common,"G, U","G, U","Defender
When this creature enters, mill two cards. (Put the top two cards of your library into your graveyard.)
As long as there is a Lesson card in your graveyard, this creature can attack as though it didn't have defender.",2,3,,"Mill, Defender",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/236/platypus-bear?utm_source=api
237,Pretending Poxbearers,{1}{W/B},2.0,Creature — Human Citizen Ally,common,"B, W","B, W","When this creature dies, create a 1/1 white Ally creature token.",2,1,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/237/pretending-poxbearers?utm_source=api
238,"Professor Zei, Anthropologist",{U/R}{U/R},2.0,Legendary Creature — Human Advisor Ally,uncommon,"R, U","R, U","{T}, Discard a card: Draw a card.
{1}, {T}, Sacrifice Professor Zei: Return target instant or sorcery card from your graveyard to your hand. Activate only during your turn.",0,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/238/professor-zei-anthropologist?utm_source=api
239,Sandbender Scavengers,{W}{B},2.0,Creature — Human Rogue,rare,"B, W","B, W","Whenever you sacrifice another permanent, put a +1/+1 counter on this creature.
When this creature dies, you may exile it. When you do, return target creature card with mana value less than or equal to this creature's power from your graveyard to the battlefield.",1,1,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/239/sandbender-scavengers?utm_source=api
240,"Sokka, Bold Boomeranger",{U}{R},2.0,Legendary Creature — Human Warrior Ally,rare,"R, U","R, U","When Sokka enters, discard up to two cards, then draw that many cards.
Whenever you cast an artifact or Lesson spell, put a +1/+1 counter on Sokka.",1,1,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/240/sokka-bold-boomeranger?utm_source=api
241,"Sokka, Lateral Strategist",{1}{W/U}{W/U},3.0,Legendary Creature — Human Warrior Ally,uncommon,"U, W","U, W","Vigilance
Whenever Sokka and at least one other creature attack, draw a card.",2,4,,Vigilance,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/241/sokka-lateral-strategist?utm_source=api
242,"Sokka, Tenacious Tactician",{1}{U}{R}{W},4.0,Legendary Creature — Human Warrior Ally,rare,"R, U, W","R, U, W","Menace, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Other Allies you control have menace and prowess.
Whenever you cast a noncreature spell, create a 1/1 white Ally creature token.",3,3,,"Prowess, Menace",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/242/sokka-tenacious-tactician?utm_source=api
243,"Suki, Kyoshi Warrior",{2}{G/W}{G/W},4.0,Legendary Creature — Human Warrior Ally,uncommon,"G, W","G, W","Suki's power is equal to the number of creatures you control.
Whenever Suki attacks, create a 1/1 white Ally creature token that's tapped and attacking.",*,4,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/243/suki-kyoshi-warrior?utm_source=api
244,Sun Warriors,{2}{R}{W},4.0,Creature — Human Warrior Ally,uncommon,"R, W","R, W","Firebending X, where X is the number of creatures you control. (Whenever this creature attacks, add X {R}. This mana lasts until end of combat.)
{5}: Create a 1/1 white Ally creature token.",3,5,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/244/sun-warriors?utm_source=api
245,Tolls of War,{W}{B},2.0,Enchantment,uncommon,"B, W","B, W","When this enchantment enters, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a permanent during your turn, create a 1/1 white Ally creature token. This ability triggers only once each turn.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/245/tolls-of-war?utm_source=api
246,"Toph, Hardheaded Teacher",{2}{R}{G},4.0,Legendary Creature — Human Warrior Ally,rare,"G, R","G, R","When Toph enters, you may discard a card. If you do, return target instant or sorcery card from your graveyard to your hand.
Whenever you cast a spell, earthbend 1. If that spell is a Lesson, put an additional +1/+1 counter on that land. (Target land you control becomes a 0/0 creature with haste that's still a land. Put a +1/+1 counter on it. When it dies or is exiled, return it to the battlefield tapped.)",3,4,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/246/toph-hardheaded-teacher?utm_source=api
247,"Toph, the First Metalbender",{1}{R}{G}{W},4.0,Legendary Creature — Human Warrior Ally,rare,"G, R, W","G, R, W","Nontoken artifacts you control are lands in addition to their other types. (They don't gain the ability to {T} for mana.)
At the beginning of your end step, earthbend 2. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",3,3,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/247/toph-the-first-metalbender?utm_source=api
248,Uncle Iroh,{1}{R/G}{R/G},3.0,Legendary Creature — Human Noble Ally,uncommon,"G, R","G, R","Firebending 1 (Whenever this creature attacks, add {R}. This mana lasts until end of combat.)
Lesson spells you cast cost {1} less to cast.",4,2,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/248/uncle-iroh?utm_source=api
249,Vindictive Warden,{2}{B/R},3.0,Creature — Human Soldier,common,"B, R","B, R","Menace (This creature can't be blocked except by two or more creatures.)
Firebending 1 (Whenever this creature attacks, add {R}. This mana lasts until end of combat.)
{3}: This creature deals 1 damage to each opponent.",2,3,,"Firebending, Menace",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/249/vindictive-warden?utm_source=api
250,Wandering Musicians,{3}{R/W},4.0,Creature — Human Bard Ally,common,"R, W","R, W","Whenever this creature attacks, creatures you control get +1/+0 until end of turn.",2,5,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/250/wandering-musicians?utm_source=api
251,White Lotus Reinforcements,{1}{G}{W},3.0,Creature — Human Soldier Ally,uncommon,"G, W","G, W","Vigilance
Other Allies you control get +1/+1.",2,3,,Vigilance,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/251/white-lotus-reinforcements?utm_source=api
252,"Zhao, Ruthless Admiral",{2}{B/R}{B/R},4.0,Legendary Creature — Human Soldier,uncommon,"B, R","B, R","Firebending 2 (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
Whenever you sacrifice another permanent, creatures you control get +1/+0 until end of turn.",3,4,,Firebending,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/252/zhao-ruthless-admiral?utm_source=api
253,"Zuko, Conflicted",{B}{R},2.0,Legendary Creature — Human Rogue,rare,"B, R","B, R","At the beginning of your first main phase, choose one that hasn't been chosen and you lose 2 life —
• Draw a card.
• Put a +1/+1 counter on Zuko.
• Add {R}.
• Exile Zuko, then return him to the battlefield under an opponent's control.",2,3,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/253/zuko-conflicted?utm_source=api
254,Barrels of Blasting Jelly,{1},1.0,Artifact,common,,,"{1}: Add one mana of any color. Activate only once each turn.
{5}, {T}, Sacrifice this artifact: It deals 5 damage to target creature.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/254/barrels-of-blasting-jelly?utm_source=api
255,Bender's Waterskin,{3},3.0,Artifact,common,,,"Untap this artifact during each other player's untap step.
{T}: Add one mana of any color.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/255/benders-waterskin?utm_source=api
256,Fire Nation Warship,{3},3.0,Artifact — Vehicle,uncommon,,,"Reach
When this Vehicle dies, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",4,4,,"Reach, Crew",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/256/fire-nation-warship?utm_source=api
257,Kyoshi Battle Fan,{2},2.0,Artifact — Equipment,common,,,"When this Equipment enters, create a 1/1 white Ally creature token, then attach this Equipment to it.
Equipped creature gets +1/+0.
Equip {2} ({2}:Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/257/kyoshi-battle-fan?utm_source=api
258,Meteor Sword,{7},7.0,Artifact — Equipment,uncommon,,,"When this Equipment enters, destroy target permanent.
Equipped creature gets +3/+3.
Equip {3} ({3}:Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/258/meteor-sword?utm_source=api
259,Planetarium of Wan Shi Tong,{6},6.0,Legendary Artifact,mythic,,,"{1}, {T}: Scry 2.
Whenever you scry or surveil, look at the top card of your library. You may cast that card without paying its mana cost. Do this only once each turn. (Look at the card after you scry or surveil.)",,,,Scry,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/259/planetarium-of-wan-shi-tong?utm_source=api
260,Trusty Boomerang,{1},1.0,Artifact — Equipment,uncommon,,,"Equipped creature has ""{1}, {T}: Tap target creature. Return Trusty Boomerang to its owner's hand.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/260/trusty-boomerang?utm_source=api
261,The Walls of Ba Sing Se,{8},8.0,Legendary Artifact Creature — Wall,mythic,,,"Defender
Other permanents you control have indestructible.",0,30,,Defender,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/261/the-walls-of-ba-sing-se?utm_source=api
262,White Lotus Tile,{4},4.0,Artifact,mythic,,,"This artifact enters tapped.
{T}: Add X mana of any one color, where X is the greatest number of creatures you control that have a creature type in common.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/262/white-lotus-tile?utm_source=api
263,Abandoned Air Temple,,0.0,Land,rare,,W,"This land enters tapped unless you control a basic land.
{T}: Add {W}.
{3}{W}, {T}: Put a +1/+1 counter on each creature you control.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/263/abandoned-air-temple?utm_source=api
264,Agna Qel'a,,0.0,Land,rare,,U,"This land enters tapped unless you control a basic land.
{T}: Add {U}.
{2}{U}, {T}: Draw a card, then discard a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/264/agna-qela?utm_source=api
265,Airship Engine Room,,0.0,Land,common,,"R, U","This land enters tapped.
{T}: Add {U} or {R}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/265/airship-engine-room?utm_source=api
266,Ba Sing Se,,0.0,Land,rare,,G,"This land enters tapped unless you control a basic land.
{T}: Add {G}.
{2}{G}, {T}: Earthbend 2. Activate only as a sorcery. (Target land you control becomes a 0/0 creature with haste that's still a land. Put two +1/+1 counters on it. When it dies or is exiled, return it to the battlefield tapped.)",,,,Earthbend,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/266/ba-sing-se?utm_source=api
267,Boiling Rock Prison,,0.0,Land,common,,"B, R","This land enters tapped.
{T}: Add {B} or {R}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/267/boiling-rock-prison?utm_source=api
268,Fire Nation Palace,,0.0,Land,rare,,R,"This land enters tapped unless you control a basic land.
{T}: Add {R}.
{1}{R}, {T}: Target creature you control gains firebending 4 until end of turn. (Whenever it attacks, add {R}{R}{R}{R}. This mana lasts until end of combat.)",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/268/fire-nation-palace?utm_source=api
269,Foggy Bottom Swamp,,0.0,Land,common,,"B, G","This land enters tapped.
{T}: Add {B} or {G}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/269/foggy-bottom-swamp?utm_source=api
270,Jasmine Dragon Tea Shop,,0.0,Land,rare,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast an Ally spell or activate an ability of an Ally source.
{5}, {T}: Create a 1/1 white Ally creature token.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/270/jasmine-dragon-tea-shop?utm_source=api
271,Kyoshi Village,,0.0,Land,common,,"G, W","This land enters tapped.
{T}: Add {G} or {W}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/271/kyoshi-village?utm_source=api
272,Meditation Pools,,0.0,Land,common,,"G, U","This land enters tapped.
{T}: Add {G} or {U}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/272/meditation-pools?utm_source=api
273,Misty Palms Oasis,,0.0,Land,common,,"B, W","This land enters tapped.
{T}: Add {W} or {B}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/273/misty-palms-oasis?utm_source=api
274,North Pole Gates,,0.0,Land,common,,"U, W","This land enters tapped.
{T}: Add {W} or {U}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/274/north-pole-gates?utm_source=api
275,Omashu City,,0.0,Land,common,,"G, R","This land enters tapped.
{T}: Add {R} or {G}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/275/omashu-city?utm_source=api
276,Realm of Koh,,0.0,Land,rare,,B,"This land enters tapped unless you control a basic land.
{T}: Add {B}.
{3}{B}, {T}: Create a 1/1 colorless Spirit creature token with ""This token can't block or be blocked by non-Spirit creatures.""",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/276/realm-of-koh?utm_source=api
277,Rumble Arena,,0.0,Land,common,,,"Vigilance
When this land enters, scry 1. (Look at the top card of your library. You may put it on the bottom.)
{T}: Add {C}.
{1}, {T}: Add one mana of any color.",,,,"Vigilance, Scry",Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/277/rumble-arena?utm_source=api
278,Secret Tunnel,,0.0,Land — Cave,rare,,,"This land can't be blocked.
{T}: Add {C}.
{4}, {T}: Two target creatures you control that share a creature type can't be blocked this turn.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/278/secret-tunnel?utm_source=api
279,Serpent's Pass,,0.0,Land,common,,"B, U","This land enters tapped.
{T}: Add {U} or {B}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/279/serpents-pass?utm_source=api
280,Sun-Blessed Peak,,0.0,Land,common,,"R, W","This land enters tapped.
{T}: Add {R} or {W}.
{4}, {T}, Sacrifice this land: Draw a card.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/280/sun-blessed-peak?utm_source=api
281,White Lotus Hideout,,0.0,Land,uncommon,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Lesson or Shrine spell.
{1}, {T}: Add one mana of any color.",,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/281/white-lotus-hideout?utm_source=api
282,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/282/plains?utm_source=api
283,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/283/island?utm_source=api
284,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/284/swamp?utm_source=api
285,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/285/mountain?utm_source=api
286,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Avatar: The Last Airbender,2025-11-21,https://scryfall.com/card/tla/286/forest?utm_source=api
