collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
243,Skybox Ferry,{5},5.0,Artifact — Vehicle,common,,,"Flying
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)
Cycling {2} ({2}, Discard this card: Draw a card.)",4,4,,"Flying, Crew, Cycling",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/243/skybox-ferry?utm_source=api
244,Starting Column,{3},3.0,Artifact,common,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{T}: Add one mana of any color.
Max speed — {T}, Sacrifice this artifact: Draw two cards, then discard a card.",,,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/244/starting-column?utm_source=api
245,Ticket Tortoise,{2},2.0,Artifact Creature — Turtle,common,,,"Defender
When this creature enters, if an opponent controls more lands than you, you create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",3,1,,"Treasure, Defender",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/245/ticket-tortoise?utm_source=api
246,Walking Sarcophagus,{2},2.0,Artifact Creature — Zombie Cat,common,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Max speed — This creature gets +1/+2.",2,1,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/246/walking-sarcophagus?utm_source=api
247,Wreck Remover,{4},4.0,Artifact Creature — Construct,common,,,"Whenever this creature enters or attacks, exile up to one target card from a graveyard. You gain 1 life.
Cycling {2} ({2}, Discard this card: Draw a card.)",3,4,,Cycling,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/247/wreck-remover?utm_source=api
248,Amonkhet Raceway,,0.0,Land,uncommon,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{T}: Add {C}.
Max speed — {T}: Target creature gains haste until end of turn.",,,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/248/amonkhet-raceway?utm_source=api
249,Avishkar Raceway,,0.0,Land,common,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{T}: Add {C}.
Max speed — {3}, {T}, Discard a card: Draw a card.",,,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/249/avishkar-raceway?utm_source=api
250,Bleachbone Verge,,0.0,Land,rare,,"B, W","{T}: Add {B}.
{T}: Add {W}. Activate only if you control a Plains or a Swamp.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/250/bleachbone-verge?utm_source=api
251,Bloodfell Caves,,0.0,Land,common,,"B, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {R}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/251/bloodfell-caves?utm_source=api
252,Blossoming Sands,,0.0,Land,common,,"G, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/252/blossoming-sands?utm_source=api
253,Country Roads,,0.0,Land,uncommon,,W,"This land enters tapped unless you control a Mount or Vehicle.
{T}: Add {W}.
{1}{W}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with ""This token saddles Mounts and crews Vehicles as though its power were 2 greater."" Activate only as a sorcery.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/253/country-roads?utm_source=api
254,Dismal Backwater,,0.0,Land,common,,"B, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {B}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/254/dismal-backwater?utm_source=api
255,Foul Roads,,0.0,Land,uncommon,,B,"This land enters tapped unless you control a Mount or Vehicle.
{T}: Add {B}.
{1}{B}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with ""This token saddles Mounts and crews Vehicles as though its power were 2 greater."" Activate only as a sorcery.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/255/foul-roads?utm_source=api
256,Jungle Hollow,,0.0,Land,common,,"B, G","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {G}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/256/jungle-hollow?utm_source=api
257,Muraganda Raceway,,0.0,Land,rare,,,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{T}: Add {C}.
Max speed — {T}: Add {C}{C}.",,,,"Max speed, Start your engines!",Aetherdrift,2025-02-14,https://scryfall.com/card/dft/257/muraganda-raceway?utm_source=api
258,Night Market,,0.0,Land,common,,,"This land enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color.
Cycling {3} ({3}, Discard this card: Draw a card.)",,,,Cycling,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/258/night-market?utm_source=api
259,Reef Roads,,0.0,Land,uncommon,,U,"This land enters tapped unless you control a Mount or Vehicle.
{T}: Add {U}.
{1}{U}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with ""This token saddles Mounts and crews Vehicles as though its power were 2 greater."" Activate only as a sorcery.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/259/reef-roads?utm_source=api
260,Riverpyre Verge,,0.0,Land,rare,,"R, U","{T}: Add {R}.
{T}: Add {U}. Activate only if you control an Island or a Mountain.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/260/riverpyre-verge?utm_source=api
261,Rocky Roads,,0.0,Land,uncommon,,R,"This land enters tapped unless you control a Mount or Vehicle.
{T}: Add {R}.
{1}{R}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with ""This token saddles Mounts and crews Vehicles as though its power were 2 greater."" Activate only as a sorcery.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/261/rocky-roads?utm_source=api
262,Rugged Highlands,,0.0,Land,common,,"G, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {G}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/262/rugged-highlands?utm_source=api
263,Scoured Barrens,,0.0,Land,common,,"B, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {B}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/263/scoured-barrens?utm_source=api
264,Sunbillow Verge,,0.0,Land,rare,,"R, W","{T}: Add {W}.
{T}: Add {R}. Activate only if you control a Mountain or a Plains.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/264/sunbillow-verge?utm_source=api
265,Swiftwater Cliffs,,0.0,Land,common,,"R, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {R}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/265/swiftwater-cliffs?utm_source=api
266,Thornwood Falls,,0.0,Land,common,,"G, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {U}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/266/thornwood-falls?utm_source=api
267,Tranquil Cove,,0.0,Land,common,,"U, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {U}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/267/tranquil-cove?utm_source=api
268,Wastewood Verge,,0.0,Land,rare,,"B, G","{T}: Add {G}.
{T}: Add {B}. Activate only if you control a Swamp or a Forest.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/268/wastewood-verge?utm_source=api
269,Wild Roads,,0.0,Land,uncommon,,G,"This land enters tapped unless you control a Mount or Vehicle.
{T}: Add {G}.
{1}{G}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with ""This token saddles Mounts and crews Vehicles as though its power were 2 greater."" Activate only as a sorcery.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/269/wild-roads?utm_source=api
270,Willowrush Verge,,0.0,Land,rare,,"G, U","{T}: Add {U}.
{T}: Add {G}. Activate only if you control a Forest or an Island.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/270/willowrush-verge?utm_source=api
271,Wind-Scarred Crag,,0.0,Land,common,,"R, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {W}.",,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/271/wind-scarred-crag?utm_source=api
277,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/277/plains?utm_source=api
280,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/280/island?utm_source=api
283,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/283/swamp?utm_source=api
286,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/286/mountain?utm_source=api
289,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Aetherdrift,2025-02-14,https://scryfall.com/card/dft/289/forest?utm_source=api
