collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
246,Heirloom Epic,{1},1.0,Artifact — Book,uncommon,,,"{4}, {T}: Draw a card. For each mana in this ability's activation cost, you may tap an untapped creature you control rather than pay that mana. Activate only as a sorcery.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/246/heirloom-epic?utm_source=api
247,Patchwork Banner,{3},3.0,Artifact,uncommon,,,"As this artifact enters, choose a creature type.
Creatures you control of the chosen type get +1/+1.
{T}: Add one mana of any color.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/247/patchwork-banner?utm_source=api
248,Short Bow,{2},2.0,Artifact — Equipment,uncommon,,,"Equipped creature gets +1/+1 and has vigilance and reach.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/248/short-bow?utm_source=api
249,Starforged Sword,{4},4.0,Artifact — Equipment,uncommon,,,"Gift a tapped Fish (You may promise an opponent a gift as you cast this spell. If you do, when it enters, they create a tapped 1/1 blue Fish creature token.)
When this Equipment enters, if the gift was promised, attach this Equipment to target creature you control.
Equipped creature gets +3/+3 and loses flying.
Equip {3}",,,,"Gift, Equip",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/249/starforged-sword?utm_source=api
250,Tangle Tumbler,{3},3.0,Artifact — Vehicle,uncommon,,,"Vigilance
{3}, {T}: Put a +1/+1 counter on target creature.
Tap two untapped tokens you control: This Vehicle becomes an artifact creature until end of turn.",6,6,,Vigilance,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/250/tangle-tumbler?utm_source=api
251,Three Tree Mascot,{2},2.0,Artifact Creature — Shapeshifter,common,,,"Changeling (This card is every creature type.)
{1}: Add one mana of any color. Activate only once each turn.",2,1,,Changeling,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/251/three-tree-mascot?utm_source=api
252,Fabled Passage,,0.0,Land,rare,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Then if you control four or more lands, untap that land.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/252/fabled-passage?utm_source=api
253,Fountainport,,0.0,Land,rare,,,"{T}: Add {C}.
{2}, {T}, Sacrifice a token: Draw a card.
{3}, {T}, Pay 1 life: Create a 1/1 blue Fish creature token.
{4}, {T}: Create a Treasure token.",,,,Treasure,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/253/fountainport?utm_source=api
254,Hidden Grotto,,0.0,Land,common,,,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{T}: Add {C}.
{1}, {T}: Add one mana of any color.",,,,Surveil,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/254/hidden-grotto?utm_source=api
255,Lilypad Village,,0.0,Land,uncommon,,U,"{T}: Add {C}.
{T}: Add {U}. Spend this mana only to cast a creature spell.
{U}, {T}: Surveil 2. Activate only if a Bird, Frog, Otter, or Rat entered the battlefield under your control this turn.",,,,Surveil,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/255/lilypad-village?utm_source=api
256,Lupinflower Village,,0.0,Land,uncommon,,W,"{T}: Add {C}.
{T}: Add {W}. Spend this mana only to cast a creature spell.
{1}{W}, {T}, Sacrifice this land: Look at the top six cards of your library. You may reveal a Bat, Bird, Mouse, or Rabbit card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/256/lupinflower-village?utm_source=api
257,Mudflat Village,,0.0,Land,uncommon,,B,"{T}: Add {C}.
{T}: Add {B}. Spend this mana only to cast a creature spell.
{1}{B}, {T}, Sacrifice this land: Return target Bat, Lizard, Rat, or Squirrel card from your graveyard to your hand.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/257/mudflat-village?utm_source=api
258,Oakhollow Village,,0.0,Land,uncommon,,G,"{T}: Add {C}.
{T}: Add {G}. Spend this mana only to cast a creature spell.
{G}, {T}: Put a +1/+1 counter on each Frog, Rabbit, Raccoon, or Squirrel you control that entered the battlefield this turn.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/258/oakhollow-village?utm_source=api
259,Rockface Village,,0.0,Land,uncommon,,R,"{T}: Add {C}.
{T}: Add {R}. Spend this mana only to cast a creature spell.
{R}, {T}: Target Lizard, Mouse, Otter, or Raccoon you control gets +1/+0 and gains haste until end of turn. Activate only as a sorcery.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/259/rockface-village?utm_source=api
260,Three Tree City,,0.0,Legendary Land,rare,,,"As Three Tree City enters, choose a creature type.
{T}: Add {C}.
{2}, {T}: Choose a color. Add an amount of mana of that color equal to the number of creatures you control of the chosen type.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/260/three-tree-city?utm_source=api
261,Uncharted Haven,,0.0,Land,common,,,"This land enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/261/uncharted-haven?utm_source=api
369,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/369/plains?utm_source=api
371,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/371/island?utm_source=api
373,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/373/swamp?utm_source=api
375,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/375/mountain?utm_source=api
377,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/377/forest?utm_source=api
379,"Bria, Riptide Rogue",{2}{U}{R},4.0,Legendary Creature — Otter Rogue,mythic,"R, U","R, U","Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Other creatures you control have prowess. (If a creature has multiple instances of prowess, each triggers separately.)
Whenever you cast a noncreature spell, target creature you control can't be blocked this turn.",3,3,,Prowess,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/379/bria-riptide-rogue?utm_source=api
380,"Byrke, Long Ear of the Law",{4}{G}{W},6.0,Legendary Creature — Rabbit Soldier,mythic,"G, W","G, W","Vigilance
When Byrke enters, put a +1/+1 counter on each of up to two target creatures.
Whenever a creature you control with a +1/+1 counter on it attacks, double the number of +1/+1 counters on it.",4,4,,"Vigilance, Double",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/380/byrke-long-ear-of-the-law?utm_source=api
387,Serra Redeemer,{3}{W}{W},5.0,Creature — Angel Soldier,rare,W,W,"Flying
Whenever another creature you control with power 2 or less enters, put two +1/+1 counters on that creature.",2,4,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/387/serra-redeemer?utm_source=api
388,Charmed Sleep,{1}{U}{U},3.0,Enchantment — Aura,common,U,U,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.",,,,Enchant,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/388/charmed-sleep?utm_source=api
389,Mind Spring,{X}{U}{U},2.0,Sorcery,rare,U,U,Draw X cards.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/389/mind-spring?utm_source=api
390,Thieving Otter,{2}{U},3.0,Creature — Otter,common,U,U,"Whenever this creature deals damage to an opponent, draw a card.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/390/thieving-otter?utm_source=api
391,Flame Lash,{3}{R},4.0,Instant,common,R,R,Flame Lash deals 4 damage to any target.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/391/flame-lash?utm_source=api
392,Colossification,{5}{G}{G},7.0,Enchantment — Aura,rare,G,G,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature gets +20/+20.",,,,Enchant,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/392/colossification?utm_source=api
393,Giant Growth,{G},1.0,Instant,common,G,G,Target creature gets +3/+3 until end of turn.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/393/giant-growth?utm_source=api
394,Rabid Bite,{1}{G},2.0,Sorcery,common,G,G,Target creature you control deals damage equal to its power to target creature you don't control.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/394/rabid-bite?utm_source=api
395,Sword of Vengeance,{3},3.0,Artifact — Equipment,rare,,,"Equipped creature gets +2/+0 and has first strike, vigilance, trample, and haste.
Equip {3}",,,,Equip,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/395/sword-of-vengeance?utm_source=api
396,Blossoming Sands,,0.0,Land,common,,"G, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/396/blossoming-sands?utm_source=api
397,Swiftwater Cliffs,,0.0,Land,common,,"R, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {R}.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/397/swiftwater-cliffs?utm_source=api
