collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
246,Found Footage,{1},1.0,Artifact — Clue,common,,,"You may look at face-down creatures your opponents control any time.
{2}, Sacrifice this artifact: Surveil 2, then draw a card. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,,,Surveil,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/246/found-footage?utm_source=api
247,Friendly Teddy,{2},2.0,Artifact Creature — Bear Toy,common,,,"When this creature dies, each player draws a card.",2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/247/friendly-teddy?utm_source=api
248,Ghost Vacuum,{1},1.0,Artifact,rare,,,"{T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/248/ghost-vacuum?utm_source=api
249,Glimmerlight,{2},2.0,Artifact — Equipment,common,,,"When this Equipment enters, create a 1/1 white Glimmer enchantment creature token.
Equipped creature gets +1/+1.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/249/glimmerlight?utm_source=api
250,Haunted Screen,{3},3.0,Artifact,uncommon,,"B, G, R, U, W","{T}: Add {W} or {B}.
{T}, Pay 1 life: Add {G}, {U}, or {R}.
{7}: Put seven +1/+1 counters on this artifact. It becomes a 0/0 Spirit creature in addition to its other types. Activate only once.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/250/haunted-screen?utm_source=api
251,Keys to the House,{1},1.0,Artifact,uncommon,,,"{1}, {T}, Sacrifice this artifact: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
{3}, {T}, Sacrifice this artifact: Lock or unlock a door of target Room you control. Activate only as a sorcery.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/251/keys-to-the-house?utm_source=api
252,Malevolent Chandelier,{6},6.0,Artifact Creature — Construct,common,,,"Flying
{2}: Put target card from a graveyard on the bottom of its owner's library. Activate only as a sorcery.",4,4,,Flying,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/252/malevolent-chandelier?utm_source=api
253,"Marvin, Murderous Mimic",{2},2.0,Legendary Artifact Creature — Toy,rare,,,Marvin has all activated abilities of creatures you control that don't have the same name as this creature.,2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/253/marvin-murderous-mimic?utm_source=api
254,Saw,{2},2.0,Artifact — Equipment,uncommon,,,"Equipped creature gets +2/+0.
Whenever equipped creature attacks, you may sacrifice a permanent other than that creature or this Equipment. If you do, draw a card.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/254/saw?utm_source=api
255,Abandoned Campground,,0.0,Land,common,,"U, W","This land enters tapped unless a player has 13 or less life.
{T}: Add {W} or {U}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/255/abandoned-campground?utm_source=api
256,Blazemire Verge,,0.0,Land,rare,,"B, R","{T}: Add {B}.
{T}: Add {R}. Activate only if you control a Swamp or a Mountain.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/256/blazemire-verge?utm_source=api
257,Bleeding Woods,,0.0,Land,common,,"G, R","This land enters tapped unless a player has 13 or less life.
{T}: Add {R} or {G}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/257/bleeding-woods?utm_source=api
258,Etched Cornfield,,0.0,Land,common,,"G, W","This land enters tapped unless a player has 13 or less life.
{T}: Add {G} or {W}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/258/etched-cornfield?utm_source=api
259,Floodfarm Verge,,0.0,Land,rare,,"U, W","{T}: Add {W}.
{T}: Add {U}. Activate only if you control a Plains or an Island.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/259/floodfarm-verge?utm_source=api
260,Gloomlake Verge,,0.0,Land,rare,,"B, U","{T}: Add {U}.
{T}: Add {B}. Activate only if you control an Island or a Swamp.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/260/gloomlake-verge?utm_source=api
261,Hushwood Verge,,0.0,Land,rare,,"G, W","{T}: Add {G}.
{T}: Add {W}. Activate only if you control a Forest or a Plains.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/261/hushwood-verge?utm_source=api
262,Lakeside Shack,,0.0,Land,common,,"G, U","This land enters tapped unless a player has 13 or less life.
{T}: Add {G} or {U}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/262/lakeside-shack?utm_source=api
263,Murky Sewer,,0.0,Land,common,,"B, U","This land enters tapped unless a player has 13 or less life.
{T}: Add {U} or {B}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/263/murky-sewer?utm_source=api
264,Neglected Manor,,0.0,Land,common,,"B, W","This land enters tapped unless a player has 13 or less life.
{T}: Add {W} or {B}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/264/neglected-manor?utm_source=api
265,Peculiar Lighthouse,,0.0,Land,common,,"R, U","This land enters tapped unless a player has 13 or less life.
{T}: Add {U} or {R}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/265/peculiar-lighthouse?utm_source=api
266,Raucous Carnival,,0.0,Land,common,,"R, W","This land enters tapped unless a player has 13 or less life.
{T}: Add {R} or {W}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/266/raucous-carnival?utm_source=api
267,Razortrap Gorge,,0.0,Land,common,,"B, R","This land enters tapped unless a player has 13 or less life.
{T}: Add {B} or {R}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/267/razortrap-gorge?utm_source=api
268,Strangled Cemetery,,0.0,Land,common,,"B, G","This land enters tapped unless a player has 13 or less life.
{T}: Add {B} or {G}.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/268/strangled-cemetery?utm_source=api
269,Terramorphic Expanse,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/269/terramorphic-expanse?utm_source=api
270,Thornspire Verge,,0.0,Land,rare,,"G, R","{T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/270/thornspire-verge?utm_source=api
271,Valgavoth's Lair,,0.0,Enchantment Land,rare,,,"Hexproof
This land enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color.",,,,Hexproof,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/271/valgavoths-lair?utm_source=api
277,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/277/plains?utm_source=api
279,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/279/island?utm_source=api
281,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/281/swamp?utm_source=api
283,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/283/mountain?utm_source=api
285,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/285/forest?utm_source=api
