collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
233,"Thanos, the Mad Titan",{R}{W}{B},3.0,Legendary Creature — Eternal Villain,mythic,"B, R, W","B, G, R, U, W","Deathtouch, lifelink
Power-up — {C}{W}{U}{B}{R}{G}: Put two +1/+1 counters on Thanos. Choose odd or even. Destroy each other creature with mana value of the chosen quality. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn. Zero is even.)",4,4,,"Deathtouch, Power-up, Lifelink",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/233/thanos-the-mad-titan?utm_source=api
234,Thor Odinson,{3}{R}{W},5.0,Legendary Creature — God Warrior Hero,uncommon,"R, W","R, W","Flying, vigilance, prowess, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn twice.)",4,4,,"Flying, Prowess, Vigilance",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/234/thor-odinson?utm_source=api
235,"Titania, Rugged Rumbler",{2}{B/G},3.0,Legendary Creature — Human Villain,uncommon,"B, G","B, G","As an additional cost to cast this spell, discard a card or pay {2}.
Ward—Discard a card or pay {2}. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card or pays {2}.)",5,5,,Ward,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/235/titania-rugged-rumbler?utm_source=api
236,"U.S.Agent, John Walker",{3}{W/B},4.0,Legendary Creature — Human Soldier Hero,uncommon,"B, W","B, W","When U.S.Agent enters, create a colorless Equipment artifact token named Sturdy Shield with ""Equipped creature gets +1/+2"" and equip {2}. Attach it to U.S.Agent.",3,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/236/usagent-john-walker?utm_source=api
237,Vision Quest,{X}{U}{R},2.0,Sorcery,rare,"R, U","R, U","Search your library and/or graveyard for an artifact creature card with mana value X or less and put it onto the battlefield with X additional +1/+1 counters on it. If X is 4 or greater, it gains haste until end of turn. If you search your library this way, shuffle.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/237/vision-quest?utm_source=api
238,"War Machine, Legacy of Iron",{2}{R/W},3.0,Legendary Artifact Creature — Human Hero,uncommon,"R, W","R, W","Flying
At the beginning of combat on your turn, another target creature you control gets +X/+0 until end of turn, where X is War Machine's power.",1,3,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/238/war-machine-legacy-of-iron?utm_source=api
239,"Winter Soldier, Icy Assassin",{W}{B},2.0,Legendary Creature — Human Assassin Villain,rare,"B, W","B, W","Vigilance, menace
Winter Soldier gets +2/+0 for each Equipment attached to him.
{3}{W}{B}: Return this card from your graveyard to the battlefield with a finality counter on him. Then you may attach an Equipment you control to him. (If a creature with a finality counter on it would die, exile it instead.)",2,2,,"Vigilance, Menace",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/239/winter-soldier-icy-assassin?utm_source=api
240,"Wolverine, Fierce Fighter",{2}{R}{G},4.0,Legendary Creature — Mutant Berserker Hero,rare,"G, R","G, R","Haste
When Wolverine enters, he fights up to one other target creature.
If damage would be dealt to Wolverine, instead that damage is dealt, but all other damage already dealt to him is healed.",3,5,,"Haste, Fight",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/240/wolverine-fierce-fighter?utm_source=api
241,Worlds Within Worlds,{5}{G}{U},7.0,Sorcery,rare,"G, U","G, U",Exile all creatures. Each player may put any number of creature cards from their hand onto the battlefield. Then put all cards exiled this way into their owners' hands. Exile Worlds Within Worlds.,,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/241/worlds-within-worlds?utm_source=api
242,A.I.M. Synthoids,{2},2.0,Artifact Creature — Robot Villain,common,,,"When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",1,3,,Surveil,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/242/aim-synthoids?utm_source=api
243,Arc Reactor,{5},5.0,Artifact,rare,,,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
This artifact enters tapped.
{T}: Add {C}{C}{C}.",,,,Improvise,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/243/arc-reactor?utm_source=api
244,Captain America's Shield,{2},2.0,Legendary Artifact — Equipment,rare,,,"Indestructible
Equipped creature gets +0/+8 and has vigilance.
Whenever equipped creature attacks, tap target creature defending player controls.
Equip {2}",,,,"Indestructible, Equip",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/244/captain-americas-shield?utm_source=api
245,Cosmic Cube,{5},5.0,Artifact,mythic,,,"Ward {2}
Whenever you attack, look at the top six cards of your library. You may cast a spell from among them with mana value less than or equal to the greatest power among attacking creatures you control without paying its mana cost. Put the rest on the bottom of your library in a random order.",,,,Ward,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/245/cosmic-cube?utm_source=api
246,Dependable Quinjet,{3},3.0,Artifact — Vehicle,common,,,"Flying
{T}: Add one mana of any color.
Crew 4 (Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.)",3,3,,"Flying, Crew",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/246/dependable-quinjet?utm_source=api
247,H.E.R.B.I.E. Scout Unit,{4},4.0,Artifact Creature — Robot Scout,common,,,"Flying
When this creature enters, draw a card, then you may put a land card from your hand onto the battlefield tapped.",2,1,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/247/herbie-scout-unit?utm_source=api
248,Iron Man Armor,{3},3.0,Artifact — Equipment,mythic,,,"When this Equipment enters, attach it to target creature you control.
Equipped creature gets +2/+1 and has flying.
{2}: If this Equipment isn't a creature, it becomes a 0/0 Construct Hero artifact creature with flying and ""This creature gets +1/+1 for each artifact you control"" until end of turn.
Equip {2}",,,,Equip,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/248/iron-man-armor?utm_source=api
249,S.H.I.E.L.D. Helicarrier,{4},4.0,Artifact — Vehicle,uncommon,,,"Flying
When this Vehicle enters, create two 1/1 white Soldier creature tokens.
Crew 6 (Tap any number of creatures you control with total power 6 or more: This Vehicle becomes an artifact creature until end of turn.)",4,5,,"Flying, Crew",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/249/shield-helicarrier?utm_source=api
250,Super-Adaptoid,{2},2.0,Legendary Artifact Creature — Robot Villain,rare,,,"Super-Adaptoid's power is equal to the number of legendary creatures you control.
Whenever Super-Adaptoid enters or attacks, choose another target creature. If that creature has haste and Super-Adaptoid doesn't, put a haste counter on Super-Adaptoid. Do the same for flying, first strike, double strike, deathtouch, indestructible, lifelink, menace, reach, trample, and vigilance.",*,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/250/super-adaptoid?utm_source=api
251,The Ten Rings,{8},8.0,Legendary Artifact,mythic,,,"Your maximum hand size is ten.
At the beginning of your end step, if you have fewer than ten cards in hand, draw cards equal to the difference.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/251/the-ten-rings?utm_source=api
252,"Ultron, Artificial Malevolence",{3},3.0,Legendary Artifact Creature — Robot Villain,mythic,,,"Whenever another nontoken artifact you control enters, you may pay {2}. If you do, create a token that's a copy of it. If the token isn't a creature, it becomes a 2/2 Robot Villain creature in addition to its other types.",2,4,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/252/ultron-artificial-malevolence?utm_source=api
253,Ultron Drone,{3},3.0,Artifact Creature — Robot Villain,common,,,Power-up — {6}: Put two +1/+1 counters on this creature and create a 2/2 colorless Robot Villain artifact creature token. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.),2,3,,Power-up,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/253/ultron-drone?utm_source=api
254,Vibranium Energy Daggers,{1},1.0,Artifact — Equipment,common,,,"Indestructible (Effects that say ""destroy"" don't destroy this Equipment.)
Equipped creature gets +2/+2.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",,,,"Indestructible, Equip",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/254/vibranium-energy-daggers?utm_source=api
255,The Vision,{4},4.0,Legendary Artifact Creature — Robot Hero,rare,,,"Flying, vigilance
Whenever you cast a noncreature spell, choose one that hasn't been chosen this turn —
• Solar Beam — The Vision gains double strike until end of turn.
• Density Control — The Vision gains indestructible until end of turn.
• Technopathy — Draw a card.",2,5,,"Flying, Vigilance",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/255/the-vision?utm_source=api
256,"Viv Vision, Teen Synthezoid",{3},3.0,Legendary Artifact Creature — Robot Hero,uncommon,,,"Flying
Cybernetic Senses — Whenever Viv Vision attacks, draw a card if her power is 4 or greater.
Power-up — {7}: Put two +1/+1 counters on Viv Vision. (Activate each power-up ability only once. Reduce the cost by her mana cost if she entered this turn.)",2,2,,"Flying, Power-up",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/256/viv-vision-teen-synthezoid?utm_source=api
257,A.I.M. Labs,,0.0,Land,common,,"B, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {B}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/257/aim-labs?utm_source=api
258,Asgardian Citadel,,0.0,Land,common,,"R, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {W}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/258/asgardian-citadel?utm_source=api
259,Avengers Hangar,,0.0,Land,common,,"U, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {U}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/259/avengers-hangar?utm_source=api
260,Avengers Tower,,0.0,Land,uncommon,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Hero spell or to activate an ability of a Hero source.
{4}, {T}: Look at the top three cards of your library. You may reveal a Hero card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/260/avengers-tower?utm_source=api
261,Baxter Building,,0.0,Land,uncommon,,,"{T}: Add {C}.
{4}, {T}: Add four mana in any combination of colors.
{4}, {T}: Draw a card. Activate only if you control a creature with toughness 4 or greater.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/261/baxter-building?utm_source=api
262,Birnin Zana Plaza,,0.0,Land,common,,"G, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/262/birnin-zana-plaza?utm_source=api
263,Castle Doom,,0.0,Land,rare,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast an artifact spell.
{3}, {T}, Sacrifice an artifact: Create a 3/3 colorless Robot Villain artifact creature token named Doombot. Activate only as a sorcery.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/263/castle-doom?utm_source=api
264,Dark Fortress,,0.0,Land,rare,,"B, R","{T}: Add {C}.
{T}: Add {B} or {R}. Activate only if this land entered this turn or if you control a basic land.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/264/dark-fortress?utm_source=api
265,Fisk Tower,,0.0,Land,common,,"B, W","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {W} or {B}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/265/fisk-tower?utm_source=api
266,Gathering Place,,0.0,Land,rare,,"G, W","{T}: Add {C}.
{T}: Add {G} or {W}. Activate only if this land entered this turn or if you control a basic land.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/266/gathering-place?utm_source=api
267,Gleaming Bastion,,0.0,Land,rare,,"U, W","{T}: Add {C}.
{T}: Add {W} or {U}. Activate only if this land entered this turn or if you control a basic land.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/267/gleaming-bastion?utm_source=api
268,Hell's Kitchen,,0.0,Land,common,,"B, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {R}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/268/hells-kitchen?utm_source=api
269,Hidden Lair,,0.0,Land,rare,,"B, U","{T}: Add {C}.
{T}: Add {U} or {B}. Activate only if this land entered this turn or if you control a basic land.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/269/hidden-lair?utm_source=api
270,Los Diablos Missile Base,,0.0,Land,common,,"G, R","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {R} or {G}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/270/los-diablos-missile-base?utm_source=api
271,Pym Technologies,,0.0,Land,common,,"G, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {U}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/271/pym-technologies?utm_source=api
272,Stark Industries,,0.0,Land,common,,"R, U","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {U} or {R}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/272/stark-industries?utm_source=api
273,Subterranean Cavern,,0.0,Land,common,,"B, G","This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {G}.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/273/subterranean-cavern?utm_source=api
274,Surveillance Room,,0.0,Land,common,,,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{T}: Add {C}.
{1}, {T}: Add one mana of any color.",,,,Surveil,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/274/surveillance-room?utm_source=api
275,Training Compound,,0.0,Land,rare,,"G, R","{T}: Add {C}.
{T}: Add {R} or {G}. Activate only if this land entered this turn or if you control a basic land.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/275/training-compound?utm_source=api
276,Villainous Hideout,,0.0,Land,uncommon,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Villain spell or to activate an ability of a Villain source.
{3}, {T}: Target Villain you control connives. Activate only as a sorcery. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",,,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/276/villainous-hideout?utm_source=api
287,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/287/plains?utm_source=api
289,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/289/island?utm_source=api
291,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/291/swamp?utm_source=api
293,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/293/mountain?utm_source=api
295,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/295/forest?utm_source=api
