collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
249,Vibrance,{3}{R/G}{R/G},5.0,Creature — Elemental Incarnation,mythic,"G, R","G, R","When this creature enters, if {R}{R} was spent to cast it, this creature deals 3 damage to any target.
When this creature enters, if {G}{G} was spent to cast it, search your library for a land card, reveal it, put it into your hand, then shuffle. You gain 2 life.
Evoke {R/G}{R/G}",4,4,,Evoke,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/249/vibrance?utm_source=api
250,Voracious Tome-Skimmer,{U/B}{U/B}{U/B},3.0,Creature — Faerie Rogue,uncommon,"B, U","B, U","Flying
Whenever you cast a spell during an opponent's turn, you may pay 1 life. If you do, draw a card.",2,3,,Flying,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/250/voracious-tome-skimmer?utm_source=api
251,Wary Farmer,{1}{G/W}{G/W},3.0,Creature — Kithkin Citizen,common,"G, W","G, W","At the beginning of your end step, if another creature entered the battlefield under your control this turn, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",3,3,,Surveil,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/251/wary-farmer?utm_source=api
252,Wistfulness,{3}{G/U}{G/U},5.0,Creature — Elemental Incarnation,mythic,"G, U","G, U","When this creature enters, if {G}{G} was spent to cast it, exile target artifact or enchantment an opponent controls.
When this creature enters, if {U}{U} was spent to cast it, draw two cards, then discard a card.
Evoke {G/U}{G/U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters.)",6,5,,Evoke,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/252/wistfulness?utm_source=api
253,Chronicle of Victory,{6},6.0,Legendary Artifact,mythic,,,"As Chronicle of Victory enters, choose a creature type.
Creatures you control of the chosen type get +2/+2 and have first strike and trample.
Whenever you cast a spell of the chosen type, draw a card.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/253/chronicle-of-victory?utm_source=api
254,Dawn-Blessed Pennant,{1},1.0,Artifact,uncommon,,,"As this artifact enters, choose Elemental, Elf, Faerie, Giant, Goblin, Kithkin, Merfolk, or Treefolk.
Whenever a permanent you control of the chosen type enters, you gain 1 life.
{2}, {T}, Sacrifice this artifact: Return target card of the chosen type from your graveyard to your hand.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/254/dawn-blessed-pennant?utm_source=api
255,Firdoch Core,{3},3.0,Kindred Artifact — Shapeshifter,common,,,"Changeling (This card is every creature type.)
{T}: Add one mana of any color.
{4}: This artifact becomes a 4/4 artifact creature until end of turn.",,,,Changeling,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/255/firdoch-core?utm_source=api
256,Foraging Wickermaw,{2},2.0,Artifact Creature — Scarecrow,common,,,"When this creature enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{1}: Add one mana of any color. This creature becomes that color until end of turn. Activate only once each turn.",1,3,,Surveil,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/256/foraging-wickermaw?utm_source=api
257,Gathering Stone,{4},4.0,Artifact,uncommon,,,"As this artifact enters, choose a creature type.
Spells you cast of the chosen type cost {1} less to cast.
When this artifact enters and at the beginning of your upkeep, look at the top card of your library. If it's a card of the chosen type, you may reveal it and put it into your hand. If you don't put the card into your hand, you may put it into your graveyard.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/257/gathering-stone?utm_source=api
258,Mirrormind Crown,{4},4.0,Artifact — Equipment,rare,,,"As long as this Equipment is attached to a creature, the first time you would create one or more tokens each turn, you may instead create that many tokens that are copies of equipped creature.
Equip {2}",,,,Equip,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/258/mirrormind-crown?utm_source=api
259,Puca's Eye,{2},2.0,Artifact,uncommon,,,"When this artifact enters, draw a card, then choose a color. This artifact becomes the chosen color.
{3}, {T}: Draw a card. Activate only if there are five colors among permanents you control.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/259/pucas-eye?utm_source=api
260,Springleaf Drum,{1},1.0,Artifact,uncommon,,,"{T}, Tap an untapped creature you control: Add one mana of any color.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/260/springleaf-drum?utm_source=api
261,Stalactite Dagger,{2},2.0,Artifact — Equipment,common,,,"When this Equipment enters, create a 1/1 colorless Shapeshifter creature token with changeling. (It's every creature type.)
Equipped creature gets +1/+1 and is all creature types.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/261/stalactite-dagger?utm_source=api
262,Blood Crypt,,0.0,Land — Swamp Mountain,rare,,"B, R","({T}: Add {B} or {R}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/262/blood-crypt?utm_source=api
263,Eclipsed Realms,,0.0,Land,uncommon,,,"As this land enters, choose Elemental, Elf, Faerie, Giant, Goblin, Kithkin, Merfolk, or Treefolk.
{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a spell of the chosen type or activate an ability of a source of the chosen type.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/263/eclipsed-realms?utm_source=api
264,Evolving Wilds,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/264/evolving-wilds?utm_source=api
265,Hallowed Fountain,,0.0,Land — Plains Island,rare,,"U, W","({T}: Add {W} or {U}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/265/hallowed-fountain?utm_source=api
266,Overgrown Tomb,,0.0,Land — Swamp Forest,rare,,"B, G","({T}: Add {B} or {G}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/266/overgrown-tomb?utm_source=api
267,Steam Vents,,0.0,Land — Island Mountain,rare,,"R, U","({T}: Add {U} or {R}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/267/steam-vents?utm_source=api
268,Temple Garden,,0.0,Land — Forest Plains,rare,,"G, W","({T}: Add {G} or {W}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/268/temple-garden?utm_source=api
269,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/269/plains?utm_source=api
270,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/270/island?utm_source=api
271,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/271/swamp?utm_source=api
272,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/272/mountain?utm_source=api
273,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Lorwyn Eclipsed,2026-01-23,https://scryfall.com/card/ecl/273/forest?utm_source=api
